Compound	Cluster	Classes	Common names	MetaCyc link
CPD-660	10	C4-dicarboxylates, Organic-Acids, Chemicals, Acids, FRAMES, dicarboxylate, Compounds, All-Carboxy-Acids, Compounds-And-Elements, RS-Malate, Carboxylates	(R)-malate	https://metacyc.org/compound?orgid=META&id=CPD-660
PROTOHEME	10	Organic-heteromonocyclic-compounds, Chemicals, Hemes, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Heme-b, Macrocycles, Compounds, Porphyrins, Cyclic-tetrapyrroles, Organonitrogen-Heterocyclic-Compounds, Organometallics, Nitrogen-Molecular-Entities, Polypyrroles, Compounds-And-Elements, Cyclic-polypyrroles	protoheme	https://metacyc.org/compound?orgid=META&id=PROTOHEME
N-ALPHA-ACETYLORNITHINE	10	Chemicals, FRAMES, Acetylated-Amino-Acids, N-Acetylated-Amino-Acids, Modified-Amino-Acids, Compounds, N-Acylated-Amino-Acids, Amino-Acids, N-ACYL-L-AMINO-ACID, N-Alpha-Acetylated-Amino-Acids, All-Carboxy-Acids, Carboxylates, L-Amino-Acids, Organic-Acids, N-Substituted-Amino-Acids, Acids, All-Amino-Acids, Compounds-And-Elements, N-Acetyl-Amino-Acids	N-acetyl-L-ornithine	https://metacyc.org/compound?orgid=META&id=N-ALPHA-ACETYLORNITHINE
CPD-380	10	SULFONATES, Chemicals, Compounds, ORGANOSULFUR, FRAMES, Compounds-And-Elements	3-sulfopyruvate	https://metacyc.org/compound?orgid=META&id=CPD-380
CPD-22016	10	ACYL-COA, Chemicals, 3-Oxoacyl-CoAs, FRAMES, All-Coas, Very-Long-Chain-oxoacyl-CoAs, Thioesters, Compounds, Esters, 3-KETOACYL-COA, Compounds-And-Elements	3-oxotetratriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22016
3-KETOBUTYRATE	10	Organic-Acids, Chemicals, Acids, FRAMES, CPD-12642, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	acetoacetate	https://metacyc.org/compound?orgid=META&id=3-KETOBUTYRATE
FAD	10	Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Oxidized-Flavins, Cofactors, Organonitrogen-Compounds, Compounds, Benzopteridines, Acceptors, Flavin-Electorin-Carriers, Pteridines, Organic-heterobicyclic-compounds, Redox-Electron-Carriers, Organonitrogen-Heterocyclic-Compounds, FLAVIN, Nitrogen-Molecular-Entities, Compounds-And-Elements	FAD	https://metacyc.org/compound?orgid=META&id=FAD
INDOLE_ACETATE_AUXIN	10	Aromatics, Chemicals, Plant-Hormones, Auxins, FRAMES, Indoles, Compounds, Hormones, Compounds-And-Elements, Indole-Derivatives	(indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETATE_AUXIN
CPD-10818	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-methylbut-3-en-1-yl phosphate	https://metacyc.org/compound?orgid=META&id=CPD-10818
Dodec-2-enoyl-ACPs	10	TRANS-D2-ENOYL-ACP, Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (2E)-dodec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodec-2-enoyl-ACPs
GLN	10	Chemicals, FRAMES, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Amino-Acids, Polar-amino-acids, Carboxylates, All-Carboxy-Acids, L-Amino-Acids, Organic-Acids, Acids, Neutral-Amino-Acids, Uncharged-polar-amino-acids, All-Amino-Acids, Compounds-And-Elements	L-glutamine	https://metacyc.org/compound?orgid=META&id=GLN
SUC	10	Organic-Acids, Chemicals, Acids, FRAMES, dicarboxylate, Compounds-And-Elements, Compounds, All-Carboxy-Acids, C4-dicarboxylates, Carboxylates	succinate	https://metacyc.org/compound?orgid=META&id=SUC
CPD-334	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2,3-didehydro-L-gulonate	https://metacyc.org/compound?orgid=META&id=CPD-334
COPROPORPHYRINOGEN_III	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	coproporphyrinogen III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRINOGEN_III
Crotonyl-ACPs	10	TRANS-D2-ENOYL-ACP, Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (2E)-but-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Crotonyl-ACPs
PALMITYL-COA	10	ACYL-COA, Long-Chain-Acyl-CoAs, Chemicals, FRAMES, Saturated-Fatty-Acyl-CoA, All-Coas, Fatty-Acyl-CoAs, Thioesters, Compounds, Esters, Long-Chain-234-Saturated-acyl-CoAs, Compounds-And-Elements	palmitoyl-CoA	https://metacyc.org/compound?orgid=META&id=PALMITYL-COA
CYTOSINE	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Compounds, Pyrimidine-Bases, Organonitrogen-Heterocyclic-Compounds, Bases, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	cytosine	https://metacyc.org/compound?orgid=META&id=CYTOSINE
GERANYLGERANYL-PP	10	Chemicals, Polyisoprenyl-Diphosphates, FRAMES, TRANS-POLYISOPRENYL-PP, Compounds, Isoprenoid-Phosphates, Polyisoprenoids, Lipids, Isoprenoid-Derivatives, Compounds-And-Elements	geranylgeranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYLGERANYL-PP
5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-(formamido)-N1-(5-phospho-&beta;-D-ribosyl)acetamidine	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE
COPROPORPHYRIN_III	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Macrocycles, Compounds, Porphyrins, Nitrogen-Molecular-Entities, Polypyrroles, Compounds-And-Elements, Cyclic-polypyrroles, Cyclic-tetrapyrroles	coproporphyrin III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRIN_III
GLYCEROL	10	Chemicals, All-Carbohydrates, Alcohols, FRAMES, Carbohydrates, Glycans, Sugar-alcohols, Compounds, Compounds-And-Elements, Sugar	glycerol	https://metacyc.org/compound?orgid=META&id=GLYCEROL
GUANIDOACETIC_ACID	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	guanidinoacetate	https://metacyc.org/compound?orgid=META&id=GUANIDOACETIC_ACID
PHYTYL-PYROPHOSPHATE	10	Chemicals, FRAMES, Diterpenes, Terpenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements	phytyl diphosphate	https://metacyc.org/compound?orgid=META&id=PHYTYL-PYROPHOSPHATE
ENOL-PHENYLPYRUVATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	enol-phenylpyruvate	https://metacyc.org/compound?orgid=META&id=ENOL-PHENYLPYRUVATE
CPD-535	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	&beta;-D-fructose 2,6-bisphosphate	https://metacyc.org/compound?orgid=META&id=CPD-535
Palmitoyl-ACPs	10	Chemicals, ACYL-ACP, FRAMES, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Saturated-acyl-ACPs, Polypeptides, Long-Chain-Acyl-ACPs	a palmitoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Palmitoyl-ACPs
ARG	10	Chemicals, FRAMES, Basic-Amino-Acids, Positively-charged-polar-amino-acids, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Amino-Acids, Polar-amino-acids, Carboxylates, All-Carboxy-Acids, L-Amino-Acids, Organic-Acids, Acids, All-Amino-Acids, Compounds-And-Elements	L-arginine	https://metacyc.org/compound?orgid=META&id=ARG
CPD-14275	10	ACYL-COA, Chemicals, Long-Chain-3-Hydroxyacyl-CoAs, D-3-HYDROXYACYL-COA, FRAMES, All-Coas, Thioesters, HYDROXY-ACYL-COA, Compounds, Esters, Compounds-And-Elements, 3-HYDROXYACYL-COA	(3R)-3-hydroxy-arachidoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14275
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	10	Amides, Carboxamides, Chemicals, Compounds, FRAMES, Compounds-And-Elements	phosphoribulosylformimino-AICAR-phosphate	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBULOSYL-FORMIMINO-AICAR-P
GDP-MANNOSE	10	Carbohydrate-Derivatives, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements, GDP-SUGARS	GDP-&alpha;-D-mannose	https://metacyc.org/compound?orgid=META&id=GDP-MANNOSE
XANTHOSINE-5-PHOSPHATE	10	Organic-heteromonocyclic-compounds, Chemicals, Ribonucleoside-Monophosphates, Organonitrogen-Compounds, FRAMES, Purine-ribonucleosides-5-P, Purine-Nucleotides, Nucleoside-Monophosphates, Organic-Heteropolycyclic-Compounds, Organic-heterocyclic-compound, Purines, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Ribonucleotides, Purine-ribonucleotides, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements	XMP	https://metacyc.org/compound?orgid=META&id=XANTHOSINE-5-PHOSPHATE
PORPHOBILINOGEN	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	porphobilinogen	https://metacyc.org/compound?orgid=META&id=PORPHOBILINOGEN
METHYL-MALONYL-COA	10	Methylmalonyl-CoA, Chemicals, FRAMES, All-Coas, Thioesters, Compounds, Esters, Compounds-And-Elements	(R)-methylmalonyl-CoA	https://metacyc.org/compound?orgid=META&id=METHYL-MALONYL-COA
2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Carbohydrates, NUCLEOTIDE-SUGARS, Glycans, Compounds, Modified-Nucleotides, Carbohydrate-Derivatives, Organonitrogen-Heterocyclic-Compounds, All-Carbohydrates, Nucleotides, CDP-SUGARS, Diazines, All-Nucleosides, NDP-sugars, Sugar-Phosphate, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET
ALL-TRANS-HEXAPRENYL-DIPHOSPHATE	10	Chemicals, Polyisoprenyl-Diphosphates, FRAMES, TRANS-POLYISOPRENYL-PP, Compounds, Isoprenoid-Phosphates, Polyisoprenoids, Lipids, Isoprenoid-Derivatives, Compounds-And-Elements	all-trans-hexaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=ALL-TRANS-HEXAPRENYL-DIPHOSPHATE
CPD-13853	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements, All-Nucleosides	8-oxo-dGDP	https://metacyc.org/compound?orgid=META&id=CPD-13853
CPD-14281	10	Chemicals, D2-ENOYL-COA, FRAMES, All-Coas, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, Thioesters, Compounds, Esters, TRANS-D2-ENOYL-COA, Compounds-And-Elements	trans-docos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14281
PROTOPORPHYRIN_IX	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Macrocycles, Compounds, Porphyrins, Nitrogen-Molecular-Entities, Polypyrroles, Compounds-And-Elements, Cyclic-polypyrroles, Cyclic-tetrapyrroles	protoporphyrin IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRIN_IX
CPD-12932	10	Chemicals, FRAMES, Terpenoids, carotenoids, Compounds, Secondary-Metabolites, Lipids, Polyisoprenoids, Compounds-And-Elements, Tetraterpenes	all-trans-3,4-didehydrolycopene	https://metacyc.org/compound?orgid=META&id=CPD-12932
PHENYLETHYLAMINE	10	Aromatics, Chemicals, Aryl-Amines, FRAMES, Aralkylamines, All-Amines, Alkylamines, Compounds, Compounds-And-Elements	2-phenylethylamine	https://metacyc.org/compound?orgid=META&id=PHENYLETHYLAMINE
STEARIC_ACID	10	Chemicals, FRAMES, Even-Straight-Chain-234-Sat-FA, Fatty-Acids, Saturated-Fatty-Acids, Straight-Chain-234-Sat-FA, Compounds, CPD66-39, Carboxylates, All-Carboxy-Acids, Organic-Acids, Acids, Long-Chain-Fatty-Acids, Long-Chain-234-Saturated-Fatty-Acids, Compounds-And-Elements	stearate	https://metacyc.org/compound?orgid=META&id=STEARIC_ACID
GUANINE	10	Organic-heteromonocyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Purines, Compounds, Purine-Bases, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Bases, All-Nucleosides, Cobamide-Lower-Ligands, Nitrogen-Molecular-Entities, Compounds-And-Elements	guanine	https://metacyc.org/compound?orgid=META&id=GUANINE
CARBON-MONOXIDE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	carbon monoxide	https://metacyc.org/compound?orgid=META&id=CARBON-MONOXIDE
CPD-14053	10	Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, 5678-TETRAHYDROPTERIDINE, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Cofactors, TETRA-H-BIOPTERIN, Compounds, Tetrahydropterins, Pterins, All-Biopterines, Pteridines, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin	https://metacyc.org/compound?orgid=META&id=CPD-14053
GLYOX	10	Organic-Acids, Chemicals, 2-Oxo-Acids, Acids, FRAMES, Compounds, All-Carboxy-Acids, Compounds-And-Elements, 2-Oxo-carboxylates, Carboxylates	glyoxylate	https://metacyc.org/compound?orgid=META&id=GLYOX
ISOCHORISMATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	isochorismate	https://metacyc.org/compound?orgid=META&id=ISOCHORISMATE
CPD-12365	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements, All-Nucleosides	8-oxo-dGMP	https://metacyc.org/compound?orgid=META&id=CPD-12365
DCDP	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Deoxy-Ribonucleoside-Diphosphates, Deoxynucleotides, Compounds, Pyrimidine-deoxyribonucleotides, Pyrimidine-deoxyribonucleosides-5-PP, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Nucleoside-Diphosphates, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Compounds-And-Elements, Pyrimidines	dCDP	https://metacyc.org/compound?orgid=META&id=DCDP
Acetoacetyl-ACPs	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, Short-Chain-3-oxo-ACPs, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Macromolecules, Proteins	an acetoacetyl-[acp]	https://metacyc.org/compound?orgid=META&id=Acetoacetyl-ACPs
CPD-14278	10	ACYL-COA, Chemicals, D-3-HYDROXYACYL-COA, FRAMES, All-Coas, Thioesters, HYDROXY-ACYL-COA, Compounds, Esters, Compounds-And-Elements, Very-Long-Chain-3-Hydroxyacyl-CoAs, 3-HYDROXYACYL-COA	(3R)-3-hydroxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14278
DGDP	10	Organic-heteromonocyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Organonitrogen-Compounds, FRAMES, Purine-Nucleotides, Organic-heterocyclic-compound, Purines, Deoxy-Ribonucleoside-Diphosphates, Deoxynucleotides, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Nucleoside-Diphosphates, All-Nucleosides, Purine-deoxyribonucleotides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Purine-deoxyribonucleosides-5-PP	dGDP	https://metacyc.org/compound?orgid=META&id=DGDP
CPD-7035	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-phenylethanol	https://metacyc.org/compound?orgid=META&id=CPD-7035
3-Oxo-octanoyl-ACPs	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Macromolecules, Proteins, Medium-Chain-3-oxo-ACPs	a 3-oxooctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Oxo-octanoyl-ACPs
3-Hydroxy-octanoyl-ACPs	10	Polypeptides, OH-ACYL-ACP, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins	a (3R)-3-hydroxyoctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Hydroxy-octanoyl-ACPs
CPD-10280	10	Chemicals, FRAMES, Saturated-Fatty-Acyl-CoA, All-Coas, VERY-LONG-CHAIN-FATTY-ACYL-COA, Compounds, Fatty-Acyl-CoAs, ACYL-COA, Thioesters, Esters, Very-long-Chain-234-Saturated-acyl-CoAs, Compounds-And-Elements	lignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10280
CPD-22020	10	Chemicals, FRAMES, Saturated-Fatty-Acyl-CoA, All-Coas, VERY-LONG-CHAIN-FATTY-ACYL-COA, Compounds, Fatty-Acyl-CoAs, ACYL-COA, Thioesters, Esters, Very-long-Chain-234-Saturated-acyl-CoAs, Compounds-And-Elements	hexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22020
8-Oxo-dGTP	10	Chemicals, Compounds, FRAMES, Nucleotides, Modified-Nucleotides, Compounds-And-Elements, All-Nucleosides	8-oxo-dGTP	https://metacyc.org/compound?orgid=META&id=8-Oxo-dGTP
ACETYLSERINE	10	Organic-Acids, Chemicals, Acids, FRAMES, Acetylated-Amino-Acids, Modified-Amino-Acids, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, O-Acetylated-Amino-Acids, All-Carboxy-Acids	O-acetyl-L-serine	https://metacyc.org/compound?orgid=META&id=ACETYLSERINE
UDP	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organonitrogen-Compounds, FRAMES, Diazines, Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	UDP	https://metacyc.org/compound?orgid=META&id=UDP
UTP	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Nucleoside-Triphosphates, Compounds, Pyrimidine-ribonucleotides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-ribonucleosides-5-PPP, Nucleotides, Ribonucleotides, Ribonucleoside-Triphosphates, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Compounds-And-Elements, Pyrimidines	UTP	https://metacyc.org/compound?orgid=META&id=UTP
CPD-464	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	prephytoene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-464
CPD-13118	10	Carbohydrate-Derivatives, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements, GDP-SUGARS	GDP-&beta;-L-fucose	https://metacyc.org/compound?orgid=META&id=CPD-13118
CPD-22017	10	ACYL-COA, Chemicals, D-3-HYDROXYACYL-COA, FRAMES, All-Coas, Thioesters, HYDROXY-ACYL-COA, Compounds, Esters, Compounds-And-Elements, Very-Long-Chain-3-Hydroxyacyl-CoAs, 3-HYDROXYACYL-COA	(3R)-3-hydroxytetratriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22017
CPD-381	10	Chemicals, FRAMES, L-2-hydroxyacids, Compounds, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, 2-Hydroxy-carboxylates, 2-HYDROXYGLUTARIC_ACID, Hydroxy-carboxylates, Compounds-And-Elements	(S)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=CPD-381
B-ALANINE	10	Beta-amino-acids, Organic-Acids, Chemicals, Acids, FRAMES, Non-alpha-amino-acids, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	&beta;-alanine	https://metacyc.org/compound?orgid=META&id=B-ALANINE
CPD-22009	10	ACYL-COA, Chemicals, D-3-HYDROXYACYL-COA, FRAMES, All-Coas, Thioesters, HYDROXY-ACYL-COA, Compounds, Esters, Compounds-And-Elements, Very-Long-Chain-3-Hydroxyacyl-CoAs, 3-HYDROXYACYL-COA	(3R)-3-hydroxytriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22009
GMP	10	Organic-heteromonocyclic-compounds, Chemicals, Ribonucleoside-Monophosphates, Organonitrogen-Compounds, FRAMES, Purine-ribonucleosides-5-P, Purine-Nucleotides, Nucleoside-Monophosphates, Organic-Heteropolycyclic-Compounds, Organic-heterocyclic-compound, Purines, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Ribonucleotides, Purine-ribonucleotides, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements	GMP	https://metacyc.org/compound?orgid=META&id=GMP
1516-DIHYDROBILIVERDIN	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	15,16-dihydrobiliverdin	https://metacyc.org/compound?orgid=META&id=1516-DIHYDROBILIVERDIN
CPD-7224	10	Chemicals, FRAMES, Acetylated-Amino-Acids, N-Acetylated-Amino-Acids, Modified-Amino-Acids, Compounds, N-Acylated-Amino-Acids, Amino-Acids, N-ACYL-L-AMINO-ACID, N-Alpha-Acetylated-Amino-Acids, All-Carboxy-Acids, Carboxylates, L-Amino-Acids, Organic-Acids, N-Substituted-Amino-Acids, Acids, All-Amino-Acids, Compounds-And-Elements, N-Acetyl-Amino-Acids	N-acetyl-L-citrulline	https://metacyc.org/compound?orgid=META&id=CPD-7224
PREPHENATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	prephenate	https://metacyc.org/compound?orgid=META&id=PREPHENATE
3-oxo-stearoyl-ACPs	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Macromolecules, Proteins, Long-Chain-3-oxo-ACPs	a 3-oxooctadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-stearoyl-ACPs
D-GLUCOSAMINE-6-P	10	Chemicals, FRAMES, Carbohydrates, Glycans, Compounds, SUGAR-6-PHOSPHATES, Carbohydrate-Derivatives, All-Carbohydrates, Sugar-Phosphate, Compounds-And-Elements	D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=D-GLUCOSAMINE-6-P
2-Octenoyl-ACPs	10	TRANS-D2-ENOYL-ACP, Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Monounsaturated-acyl-ACPs	a (2E)-oct-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2-Octenoyl-ACPs
Beta-3-hydroxybutyryl-ACPs	10	Polypeptides, OH-ACYL-ACP, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins	a (3R)-3-hydroxybutanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-3-hydroxybutyryl-ACPs
Beta-hydroxydecanoyl-ACPs	10	Polypeptides, OH-ACYL-ACP, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins	a (3R)-3-hydroxydecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-hydroxydecanoyl-ACPs
TDP	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organonitrogen-Compounds, FRAMES, Diazines, Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	dTDP	https://metacyc.org/compound?orgid=META&id=TDP
CARBAMYUL-L-ASPARTATE	10	L-Amino-Acids, N-Substituted-Amino-Acids, Chemicals, Organic-Acids, Acids, N-Carbamoyl-L-Amino-Acids, FRAMES, Modified-Amino-Acids, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	N-carbamoyl-L-aspartate	https://metacyc.org/compound?orgid=META&id=CARBAMYUL-L-ASPARTATE
CPD-618	10	Chemicals, FRAMES, Compounds, Tricarboxylates, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, 2-Hydroxy-carboxylates, Hydroxy-carboxylates, Compounds-And-Elements	(2R,3S)-2-methylisocitrate	https://metacyc.org/compound?orgid=META&id=CPD-618
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	(R)-4'-phosphopantothenoyl-L-cysteine	https://metacyc.org/compound?orgid=META&id=R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE
CPD-13910	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	cyclic- 3,4-O-oxalyl-L-threonate	https://metacyc.org/compound?orgid=META&id=CPD-13910
4-CYTIDINE-5-DIPHOSPHO-2-C	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Carbohydrates, NUCLEOTIDE-SUGARS, Glycans, Compounds, Modified-Nucleotides, Carbohydrate-Derivatives, Organonitrogen-Heterocyclic-Compounds, All-Carbohydrates, Nucleotides, CDP-SUGARS, Diazines, All-Nucleosides, NDP-sugars, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=4-CYTIDINE-5-DIPHOSPHO-2-C
UMP	10	Ribonucleoside-Monophosphates, Chemicals, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Nucleoside-Monophosphates, Compounds, Pyrimidine-ribonucleotides, Pyrimidine-ribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Ribonucleotides, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Compounds-And-Elements, Pyrimidines	UMP	https://metacyc.org/compound?orgid=META&id=UMP
L-CITRULLINE	10	Ureido-Compounds, Organic-Acids, Chemicals, Acids, FRAMES, Alpha-Amino-Acids, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	L-citrulline	https://metacyc.org/compound?orgid=META&id=L-CITRULLINE
