Compound	Cluster	Classes	Common names	MetaCyc link
11Z-icos-11-enoyl-ACPs	3	Monounsaturated-acyl-ACPs, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a gondoyl-[acp]	https://metacyc.org/compound?orgid=META&id=11Z-icos-11-enoyl-ACPs
2E-11Z-icosa-2-11-dienoyl-ACPs	3	Chemicals, All-ACPs, Modified-Proteins, FRAMES, a-polyunsaturated-acyl-acp, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a (2E,11Z)-icosa-2,11-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-11Z-icosa-2-11-dienoyl-ACPs
cis-vaccen-2-enoyl-ACPs	3	Monounsaturated-acyl-ACPs, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, TRANS-D2-ENOYL-ACP, Polypeptides	a (2E,11Z)-octadeca-2,11-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=cis-vaccen-2-enoyl-ACPs
HIS	3	Amino-Acids, Acids, All-Amino-Acids, Positively-charged-polar-amino-acids, Carboxylates, Alpha-Amino-Acids, Compounds-And-Elements, Chemicals, Aromatic-L-Amino-Acids, FRAMES, L-Amino-Acids, Amino-Acids-20, Aromatic-Amino-Acids, Organic-Acids, Basic-Amino-Acids, All-Carboxy-Acids, Polar-amino-acids, Compounds	L-histidine	https://metacyc.org/compound?orgid=META&id=HIS
CPD-9245	3	Unsaturated-Fatty-Acids, CPD66-39, Long-Chain-234-Saturated-Fatty-Acids, Hexadecenoates, Acids, Carboxylates, Monounsaturated-fatty-acids, Compounds-And-Elements, Chemicals, FRAMES, Fatty-Acids, Organic-Acids, Long-Chain-Fatty-Acids, All-Carboxy-Acids, Compounds	palmitoleate	https://metacyc.org/compound?orgid=META&id=CPD-9245
Palmitoleoyl-ACPs	3	Monounsaturated-acyl-ACPs, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a palmitoleoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Palmitoleoyl-ACPs
3-oxo-cis-vaccenoyl-ACPs	3	B-KETOACYL-ACP, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, Long-Chain-3-oxo-ACPs, ACYL-ACP, Polypeptides	an (11Z)-3-oxooctadec-11-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-cis-vaccenoyl-ACPs
CPD-16500	4	Inorganic-Compounds, Inorganic-Minerals, Chemicals, CPD-16499, FRAMES, Compounds, Compounds-And-Elements	[FeO(OH)] monomer	https://metacyc.org/compound?orgid=META&id=CPD-16500
CPD-3633	4	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Chemicals, FRAMES, Organic-Acids, Uncharged-polar-amino-acids, D-Amino-Acids, All-Carboxy-Acids, Polar-amino-acids, Compounds	D-asparagine	https://metacyc.org/compound?orgid=META&id=CPD-3633
CHOCOLA_A	4	Chemicals, Lipids, Esters, FRAMES, Retinyl-Esters, Retinoids, Diterpenes, Terpenoids, All-trans-Retinyl-Esters, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	all-trans-retinyl palmitate	https://metacyc.org/compound?orgid=META&id=CHOCOLA_A
CPD-12150	4	Amino-Acids, Carboxylates, Chemicals, FRAMES, Organic-Acids, Acids, All-Amino-Acids, D-Amino-Acids, All-Carboxy-Acids, Compounds, Compounds-And-Elements	D-leucine	https://metacyc.org/compound?orgid=META&id=CPD-12150
4-OXOGLUTARAMATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	4-oxoglutaramate	https://metacyc.org/compound?orgid=META&id=4-OXOGLUTARAMATE
2-AMINOMUCONATE_SEMIALDEHYDE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	(2Z,4E)-2-amino-6-oxohexa-2,4-dienoate	https://metacyc.org/compound?orgid=META&id=2-AMINOMUCONATE_SEMIALDEHYDE
FORMAMIDE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	formamide	https://metacyc.org/compound?orgid=META&id=FORMAMIDE
RETINAL	4	Retinals, Retinoids, Diterpenes, Terpenoids, Aldehydes-Or-Ketones, Compounds-And-Elements, Chemicals, Lipids, FRAMES, Aldehydes, Secondary-Metabolites, Polyisoprenoids, Vitamin-A, Vitamins, Compounds	all-trans-retinal	https://metacyc.org/compound?orgid=META&id=RETINAL
CPD-12116	4	Redox-Electron-Carriers, Acceptors, Chemicals, Aromatics, Menaquinols, FRAMES, Demethylmenaquinols, Membrane-Electron-Carriers, Reduced-Quinones, ETR-Quinols, Modified-Menaquinols, Compounds, Compounds-And-Elements	demethylmenaquinol-6	https://metacyc.org/compound?orgid=META&id=CPD-12116
CPD-13524	4	Chemicals, Retinols, Lipids, FRAMES, Retinoids, Diterpenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Vitamin-A, Vitamins, Compounds, Compounds-And-Elements	all-trans-retinol	https://metacyc.org/compound?orgid=META&id=CPD-13524
UROCANATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	urocanate	https://metacyc.org/compound?orgid=META&id=UROCANATE
FORMYL-ISOGLUTAMINE	4	Amino-Acids, N-alpha-Acylated-L-Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, N-Acylated-Amino-Acids, Chemicals, N-Substituted-Amino-Acids, Modified-Amino-Acids, FRAMES, L-Amino-Acids, Organic-Acids, All-Carboxy-Acids, N-ACYL-L-AMINO-ACID, Compounds	formyl-L-isoglutamine	https://metacyc.org/compound?orgid=META&id=FORMYL-ISOGLUTAMINE
ISOGLUTAMINE	4	Amino-Acids, Chemicals, FRAMES, L-Amino-Acids, Organic-Acids, Acids, All-Amino-Acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	L-isoglutamine	https://metacyc.org/compound?orgid=META&id=ISOGLUTAMINE
CPD-12119	4	Redox-Electron-Carriers, Acceptors, Chemicals, Aromatics, Menaquinols, FRAMES, Demethylmenaquinols, Membrane-Electron-Carriers, Reduced-Quinones, ETR-Quinols, Modified-Menaquinols, Compounds, Compounds-And-Elements	demethylmenaquinol-10	https://metacyc.org/compound?orgid=META&id=CPD-12119
CPD-18063	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	8-amino-3,8-dideoxy-&alpha;-D-manno-octulosonate	https://metacyc.org/compound?orgid=META&id=CPD-18063
GLUCONATE	4	Aldonic-Acids, Carbohydrates, Glycans, Acids, Carboxylates, Compounds-And-Elements, Chemicals, FRAMES, Monocarboxylates, Organic-Acids, All-Carbohydrates, Carbohydrate-acids, All-Carboxy-Acids, Compounds	D-gluconate	https://metacyc.org/compound?orgid=META&id=GLUCONATE
DIHYDROXYNAPHTHOATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	1,4-dihydroxy-2-naphthoate	https://metacyc.org/compound?orgid=META&id=DIHYDROXYNAPHTHOATE
CPD-12118	4	Redox-Electron-Carriers, Acceptors, Chemicals, Aromatics, Menaquinols, FRAMES, Demethylmenaquinols, Membrane-Electron-Carriers, Reduced-Quinones, ETR-Quinols, Modified-Menaquinols, Compounds, Compounds-And-Elements	demethylmenaquinol-9	https://metacyc.org/compound?orgid=META&id=CPD-12118
INDOLEYL-CPD	4	Aromatics, Chemicals, Indoles, FRAMES, Indole-Derivatives, Nitriles, Compounds, Compounds-And-Elements	(indol-3-yl)acetonitrile	https://metacyc.org/compound?orgid=META&id=INDOLEYL-CPD
CPD-448	4	Hexose-phosphates, D-glucose-1-phosphates, Chemicals, Sugar-Phosphate, Hexose-1-Phosphate, FRAMES, Sugar-1-Phosphate, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	&beta;-D-glucopyranose 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-448
CPD-19715	4	Chemicals, Bilins, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	mycobilin b	https://metacyc.org/compound?orgid=META&id=CPD-19715
CPD-302	4	Amino-Acids, Carboxylates, Chemicals, FRAMES, Organic-Acids, Acids, All-Amino-Acids, D-Amino-Acids, All-Carboxy-Acids, Compounds, Compounds-And-Elements	D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-302
CPD-19716	4	Chemicals, Bilins, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	mycobilin a	https://metacyc.org/compound?orgid=META&id=CPD-19716
GLUTAMIDE	4	Amino-Acids, Carboxylates, Chemicals, FRAMES, Organic-Acids, Acids, All-Amino-Acids, D-Amino-Acids, All-Carboxy-Acids, Compounds, Compounds-And-Elements	D-glutamine	https://metacyc.org/compound?orgid=META&id=GLUTAMIDE
N-FORMIMINO-L-GLUTAMATE	4	Amino-Acids, N-alpha-Acylated-L-Amino-Acids, Acids, All-Amino-Acids, Carboxylates, N-Acylated-Aliphatic-Amino-Acids, Compounds-And-Elements, N-Acylated-Amino-Acids, Chemicals, N-Substituted-Amino-Acids, Modified-Amino-Acids, FRAMES, L-Amino-Acids, Organic-Acids, All-Carboxy-Acids, N-ACYL-L-AMINO-ACID, Compounds	N-formimino-L-glutamate	https://metacyc.org/compound?orgid=META&id=N-FORMIMINO-L-GLUTAMATE
2-METHYLMALEATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	citraconate	https://metacyc.org/compound?orgid=META&id=2-METHYLMALEATE
CPD-569	4	Aliphatic-Diamines, Chemicals, FRAMES, Aliphatic-N-Acetyl-Diamines, Polyamines, All-Amines, Diamines, Aliphatic-Amines, Compounds, Compounds-And-Elements	N-acetylputrescine	https://metacyc.org/compound?orgid=META&id=CPD-569
CPD-31	4	Chemicals, FRAMES, CPD-14325, Compounds, Compounds-And-Elements	(R)-citramalate	https://metacyc.org/compound?orgid=META&id=CPD-31
CPD-18064	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3,8-dideoxy-8-oxo-&alpha;-D-manno-octulosonate	https://metacyc.org/compound?orgid=META&id=CPD-18064
4-IMIDAZOLONE-5-PROPIONATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	4-imidazolone-5-propanoate	https://metacyc.org/compound?orgid=META&id=4-IMIDAZOLONE-5-PROPIONATE
N2-SUCCINYLGLUTAMATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	N2-succinylglutamate	https://metacyc.org/compound?orgid=META&id=N2-SUCCINYLGLUTAMATE
CPD-7247	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	all-trans-13,14-dihydroretinol	https://metacyc.org/compound?orgid=META&id=CPD-7247
CPD-12115	4	Redox-Electron-Carriers, Acceptors, Chemicals, Aromatics, Menaquinols, FRAMES, Demethylmenaquinols, Membrane-Electron-Carriers, Reduced-Quinones, ETR-Quinols, Modified-Menaquinols, Compounds, Compounds-And-Elements	demethylmenaquinol-8	https://metacyc.org/compound?orgid=META&id=CPD-12115
2-AMINO-3-3-OXOPROP-2-ENYL-BUT-2-ENEDI	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-amino-3-carboxymuconate-6-semialdehyde	https://metacyc.org/compound?orgid=META&id=2-AMINO-3-3-OXOPROP-2-ENYL-BUT-2-ENEDI
CPD-21306	4	Redox-Electron-Carriers, Acceptors, Chemicals, Aromatics, Menaquinols, FRAMES, Demethylmenaquinols, Membrane-Electron-Carriers, Reduced-Quinones, ETR-Quinols, Modified-Menaquinols, Compounds, Compounds-And-Elements	demethylmenaquinol-4	https://metacyc.org/compound?orgid=META&id=CPD-21306
D-BETA-D-HEPTOSE-17-DIPHOSPHATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	D-glycero-&beta;-D-manno-heptose 1,7-bisphosphate	https://metacyc.org/compound?orgid=META&id=D-BETA-D-HEPTOSE-17-DIPHOSPHATE
CPD-18508	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	hydroxysqualene	https://metacyc.org/compound?orgid=META&id=CPD-18508
CPD-12179	4	Chemicals, FRAMES, Compounds, Compounds-And-Elements	methylmalonate semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-12179
CPD-1136	4	Chemicals, FRAMES, Tricarboxylates, Organic-Acids, Acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	cis-2-methylaconitate	https://metacyc.org/compound?orgid=META&id=CPD-1136
ADP-L-GLYCERO-D-MANNO-HEPTOSE	4	Nucleotides, Chemicals, Modified-Nucleotides, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Carbohydrates, Glycans, NDP-sugars, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, ADP-SUGARS, Compounds-And-Elements	ADP-L-glycero-&beta;-D-manno-heptose	https://metacyc.org/compound?orgid=META&id=ADP-L-GLYCERO-D-MANNO-HEPTOSE
CPD-465	4	Chemicals, Lipids, FRAMES, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Triterpenes, Compounds, Compounds-And-Elements	presqualene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-465
FMNH2	4	Acceptors, Redox-Electron-Carriers, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Reduced-Flavins, Flavin-Electorin-Carriers, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, FLAVIN, Pteridines, Benzopteridines, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	FMNH2	https://metacyc.org/compound?orgid=META&id=FMNH2
BUTANEDIOL	4	Diols, Chemicals, FRAMES, glycols, 2-3-Butanediols, Alcohols, Compounds, Compounds-And-Elements	(R,R)-2,3-butanediol	https://metacyc.org/compound?orgid=META&id=BUTANEDIOL
ADP-D-GLYCERO-D-MANNO-HEPTOSE	4	Nucleotides, Chemicals, Modified-Nucleotides, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Carbohydrates, Glycans, NDP-sugars, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, ADP-SUGARS, Compounds-And-Elements	ADP-D-glycero-&beta;-D-manno-heptose	https://metacyc.org/compound?orgid=META&id=ADP-D-GLYCERO-D-MANNO-HEPTOSE
CPD-1821	4	Aliphatic-Diamines, Chemicals, FRAMES, Diamines, Polyamines, All-Amines, Aliphatic-Alpha-Omega-Diamines, Aliphatic-Amines, Compounds, Compounds-And-Elements	sym-homospermidine	https://metacyc.org/compound?orgid=META&id=CPD-1821
D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE	4	Chemicals, Sugar-Phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-glycero-D-manno-heptose 7-phosphate	https://metacyc.org/compound?orgid=META&id=D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE
D-BETA-D-HEPTOSE-1-P	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	D-glycero-&beta;-D-manno-heptose 1-phosphate	https://metacyc.org/compound?orgid=META&id=D-BETA-D-HEPTOSE-1-P
INDOXYL	4	Indole-Derivatives, Aromatics, Chemicals, Indoles, FRAMES, Compounds, Compounds-And-Elements	indoxyl	https://metacyc.org/compound?orgid=META&id=INDOXYL
CPD-10525	4	Aromatics, Indoles, Chemicals, FRAMES, Dyes, Compounds, Compounds-And-Elements	indigo	https://metacyc.org/compound?orgid=META&id=CPD-10525
CPD-15555	4	Aromatics, Auxins, Chemicals, Indoles, FRAMES, Indole-Derivatives, Hormones, Plant-Hormones, Compounds, Compounds-And-Elements	(2-hydroxy-1H-indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=CPD-15555
3-oxo-petroselinoyl-ACPs	4	B-KETOACYL-ACP, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, Long-Chain-3-oxo-ACPs, ACYL-ACP, Polypeptides	a (6Z)-3-oxooctadec-6-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-petroselinoyl-ACPs
CPD-12249	4	Chemicals, FRAMES, DIPEPTIDES, OLIGOPEPTIDES, Peptides, Dipeptides-Of-D-Amino-Acids, Compounds, Compounds-And-Elements	D-alanyl-D-serine	https://metacyc.org/compound?orgid=META&id=CPD-12249
CPD-12247	4	Modified-Peptides, Chemicals, Peptides, FRAMES, Depsipeptides, Compounds, Compounds-And-Elements	D-alanyl-D-lactate	https://metacyc.org/compound?orgid=META&id=CPD-12247
CAPSORUBIN	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	capsorubin	https://metacyc.org/compound?orgid=META&id=CAPSORUBIN
Delta6-hexadecenoyl-ACPs	4	Monounsaturated-acyl-ACPs, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a sapienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta6-hexadecenoyl-ACPs
CPD1F-130	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Xanthophylls, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	zeaxanthin	https://metacyc.org/compound?orgid=META&id=CPD1F-130
4Z-9Z-Octadec-4-9-dienoyl-acp	4	Chemicals, All-ACPs, Modified-Proteins, FRAMES, a-polyunsaturated-acyl-acp, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a (4Z,9Z)-octadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Octadec-4-9-dienoyl-acp
D-ALA-D-ALA	4	Chemicals, FRAMES, DIPEPTIDES, OLIGOPEPTIDES, Peptides, Dipeptides-Of-D-Amino-Acids, Compounds, Compounds-And-Elements	D-alanyl-D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALA-D-ALA
D-GLT	4	Amino-Acids, Glutamates, Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Chemicals, FRAMES, Organic-Acids, D-Amino-Acids, All-Carboxy-Acids, Compounds	D-glutamate	https://metacyc.org/compound?orgid=META&id=D-GLT
D-ALANINE	4	Amino-Acids, Carboxylates, Chemicals, FRAMES, Organic-Acids, Acids, All-Amino-Acids, D-Amino-Acids, All-Carboxy-Acids, Compounds, Compounds-And-Elements	D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALANINE
4Z-9Z-Hexadec-4-9-dienoyl-acp	4	Chemicals, All-ACPs, Modified-Proteins, FRAMES, a-polyunsaturated-acyl-acp, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a (4Z,9Z)-hexadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Hexadec-4-9-dienoyl-acp
Delta4-hexadecenoyl-ACPs	4	Monounsaturated-acyl-ACPs, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, ACYL-ACP, Polypeptides	a (4Z)-hexadec-4-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta4-hexadecenoyl-ACPs
CPD1F-133	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Xanthophylls, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	violaxanthin	https://metacyc.org/compound?orgid=META&id=CPD1F-133
CPD-13469	4	SUGAR-6-PHOSPHATES, D-GLUCOSAMINE-6-P, Chemicals, Sugar-Phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	&alpha;-D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-13469
CMP-KDO	4	Nucleotides, Chemicals, Modified-Nucleotides, NMP-Sugars, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, CMP-SUGARS, Compounds, Compounds-And-Elements	CMP-3-deoxy-&beta;-D-manno-octulosonate	https://metacyc.org/compound?orgid=META&id=CMP-KDO
KDO	4	Ketoaldonates, Chemicals, CPD-21351, FRAMES, Organic-Acids, Glycans, Acids, Carbohydrates, All-Carbohydrates, Carbohydrate-acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	3-deoxy-&alpha;-D-manno-2-octulosonate	https://metacyc.org/compound?orgid=META&id=KDO
KDO-8P	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-deoxy-D-manno-octulosonate 8-phosphate	https://metacyc.org/compound?orgid=META&id=KDO-8P
CPD-16618	4	Aldehydes-Or-Ketones, Chemicals, FRAMES, CPD-5682, Compounds, Compounds-And-Elements	L-malic semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-16618
CPD-18118	4	Chemicals, Sugar-Phosphate, PENTOSE-5-PHOSPHATES, SUGAR-5-PHOSPHATES, FRAMES, Pentose-phosphates, Carbohydrates, Glycans, All-Carbohydrates, Arabinose-5P, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-arabinofuranose 5-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-18118
THYMIDINE	4	Deoxy-Ribonucleosides, All-Nucleosides, Nitrogen-Molecular-Entities, Pyrimidine-Deoxyribonucleosides, Diazines, Pyrimidine-Nucleosides, Compounds-And-Elements, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Pyrimidines, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	thymidine	https://metacyc.org/compound?orgid=META&id=THYMIDINE
CPD-2961	4	Chemicals, FRAMES, Carbohydrates, Glycans, Carbohydrate-acid-derivatives, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-gluconate 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-2961
CPD-19753	4	Ketoaldonates, Chemicals, FRAMES, Organic-Acids, Glycans, Acids, Carbohydrates, All-Carbohydrates, Carbohydrate-acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	2-dehydro-3-deoxy-D-octonate	https://metacyc.org/compound?orgid=META&id=CPD-19753
FRUCTURONATE	4	Carbohydrates, Glycans, All-Carboxy-Acids, Acids, Carboxylates, Hexuronates, Compounds-And-Elements, Chemicals, FRAMES, Uronates, Organic-Acids, All-Carbohydrates, Carbohydrate-acids, Monocarboxylates, Compounds	D-fructuronate	https://metacyc.org/compound?orgid=META&id=FRUCTURONATE
CPD-7422	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&alpha;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7422
CPD0-1699	4	Pterins, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Tetrahydropterins, Nitrogen-Molecular-Entities, Pteridines, 5678-TETRAHYDROPTERIDINE, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	6-carboxy-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=CPD0-1699
CPD1F-114	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	all-trans-lycopene	https://metacyc.org/compound?orgid=META&id=CPD1F-114
CPD1F-115	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&delta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-115
CPD-20647	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	7,8-dihydro-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-20647
CPD-13043	4	Chemicals, Compounds, Modified-Bases, FRAMES, All-Nucleosides, Compounds-And-Elements	7-carboxy-7-deazaguanine	https://metacyc.org/compound?orgid=META&id=CPD-13043
CPD1F-118	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&alpha;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-118
CPD-7414	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&epsilon;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-7414
CPD-7419	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&beta;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7419
CPD-14646	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	9-cis-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-14646
CPD1F-98	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	all-trans-&zeta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-98
CPD1F-129	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-129
CPD1F-126	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Carotenes, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	&gamma;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-126
NEUROSPORENE	4	carotenoids, Chemicals, Tetraterpenes, Lipids, FRAMES, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds, Compounds-And-Elements	all-trans neurosporene	https://metacyc.org/compound?orgid=META&id=NEUROSPORENE
C-DI-GMP	4	Cyclic-Purine-Dinucleotides, Nucleotides, Chemicals, FRAMES, All-Nucleosides, Cyclic-Nucleotides, Compounds, Compounds-And-Elements	cyclic di-3',5'-guanylate	https://metacyc.org/compound?orgid=META&id=C-DI-GMP
SUCC-S-ALD	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	succinate semialdehyde	https://metacyc.org/compound?orgid=META&id=SUCC-S-ALD
4-AMINO-BUTYRATE	4	FRAMES, Chemicals, Compounds, Compounds-And-Elements	4-aminobutanoate	https://metacyc.org/compound?orgid=META&id=4-AMINO-BUTYRATE
