Compound	Cluster	Classes	Common names	MetaCyc link
CPD-2961	3	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, Carbohydrate-acid-derivatives, Carbohydrates, Compounds-And-Elements, FRAMES	D-gluconate 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-2961
KDO	3	Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, All-Carboxy-Acids, Chemicals, CPD-21351, Carboxylates, Organic-Acids, Carbohydrates, Compounds-And-Elements, Ketoaldonates, FRAMES	3-deoxy-&alpha;-D-manno-2-octulosonate	https://metacyc.org/compound?orgid=META&id=KDO
CPD-16618	3	Compounds, Aldehydes-Or-Ketones, Chemicals, Compounds-And-Elements, FRAMES, CPD-5682	L-malic semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-16618
FRUCTURONATE	3	All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Compounds-And-Elements, Hexuronates, FRAMES, Uronates, Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, Carbohydrates, Monocarboxylates	D-fructuronate	https://metacyc.org/compound?orgid=META&id=FRUCTURONATE
CPD-13469	3	All-Carbohydrates, Compounds, Glycans, SUGAR-6-PHOSPHATES, Chemicals, Carbohydrate-Derivatives, Carbohydrates, D-GLUCOSAMINE-6-P, Compounds-And-Elements, FRAMES, Sugar-Phosphate	&alpha;-D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-13469
CPD-18118	3	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, PENTOSE-5-PHOSPHATES, Arabinose-5P, SUGAR-5-PHOSPHATES, Carbohydrates, Compounds-And-Elements, FRAMES, Sugar-Phosphate, Pentose-phosphates	D-arabinofuranose 5-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-18118
CPD1F-115	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&delta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-115
CPD-13043	3	Modified-Bases, Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, FRAMES	7-carboxy-7-deazaguanine	https://metacyc.org/compound?orgid=META&id=CPD-13043
NEUROSPORENE	3	carotenoids, Compounds, Chemicals, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	all-trans neurosporene	https://metacyc.org/compound?orgid=META&id=NEUROSPORENE
CPD1F-114	3	carotenoids, Compounds, Chemicals, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	all-trans-lycopene	https://metacyc.org/compound?orgid=META&id=CPD1F-114
CPD1F-126	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&gamma;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-126
CPD1F-98	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	all-trans-&zeta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-98
CPD1F-118	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&alpha;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-118
CPD-7419	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&beta;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7419
CPD-14646	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	9-cis-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-14646
CPD0-1699	3	Compounds, Tetrahydropterins, Nitrogen-Molecular-Entities, Pterins, Compounds-And-Elements, Chemicals, Organic-heterobicyclic-compounds, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pteridines, 5678-TETRAHYDROPTERIDINE, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES	6-carboxy-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=CPD0-1699
CPD-20647	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	7,8-dihydro-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-20647
CPD1F-129	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-129
CPD-7414	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&epsilon;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-7414
CPD-7422	3	carotenoids, Compounds, Chemicals, Carotenes, Terpenoids, Secondary-Metabolites, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids, Tetraterpenes	&alpha;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7422
CPD-9387	3	GDP-SUGARS, Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	GDP-&alpha;-D-perosamine	https://metacyc.org/compound?orgid=META&id=CPD-9387
7-AMINOMETHYL-7-DEAZAGUANINE	3	Bases, Compounds, Compounds-And-Elements, 7-Deazapurine-Bases, Nitrogen-Molecular-Entities, Chemicals, All-Nucleosides, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, FRAMES	preQ1	https://metacyc.org/compound?orgid=META&id=7-AMINOMETHYL-7-DEAZAGUANINE
7-CYANO-7-DEAZAGUANINE	3	Compounds, FRAMES, Chemicals, Compounds-And-Elements, Nitriles	preQ0	https://metacyc.org/compound?orgid=META&id=7-CYANO-7-DEAZAGUANINE
L-DI-GMP	3	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5'-phosphoguanylyl(3'&rarr;5')guanosine	https://metacyc.org/compound?orgid=META&id=L-DI-GMP
C-DI-GMP	3	Compounds, Chemicals, All-Nucleosides, Nucleotides, Cyclic-Purine-Dinucleotides, Compounds-And-Elements, FRAMES, Cyclic-Nucleotides	cyclic di-3',5'-guanylate	https://metacyc.org/compound?orgid=META&id=C-DI-GMP
4-AMINO-BUTYRATE	3	Compounds-And-Elements, Compounds, FRAMES, Chemicals	4-aminobutanoate	https://metacyc.org/compound?orgid=META&id=4-AMINO-BUTYRATE
SUCC-S-ALD	3	Compounds-And-Elements, Compounds, FRAMES, Chemicals	succinate semialdehyde	https://metacyc.org/compound?orgid=META&id=SUCC-S-ALD
CPD0-2461	4	Compounds, Chemicals, All-Nucleosides, Modified-Bases, Compounds-And-Elements, FRAMES	isoguanine	https://metacyc.org/compound?orgid=META&id=CPD0-2461
L-LACTATE	4	Lactate, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, FRAMES, Compounds, Acids, L-2-hydroxyacids, Hydroxy-carboxylates, Short-Chain-Carboxylates	(S)-lactate	https://metacyc.org/compound?orgid=META&id=L-LACTATE
ADENINE	4	Nitrogen-Molecular-Entities, Chemicals, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Bases, Purines, Compounds, Purine-Bases, All-Nucleosides, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Cobamide-Lower-Ligands, Organic-heteromonocyclic-compounds	adenine	https://metacyc.org/compound?orgid=META&id=ADENINE
HYPOXANTHINE	4	Nitrogen-Molecular-Entities, Chemicals, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Bases, Purines, Compounds, Purine-Bases, All-Nucleosides, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	hypoxanthine	https://metacyc.org/compound?orgid=META&id=HYPOXANTHINE
D-GALACTONATE	4	Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Carbohydrates, Aldonic-Acids, Compounds-And-Elements, FRAMES	D-galactonate	https://metacyc.org/compound?orgid=META&id=D-GALACTONATE
4-OXALOMESACONATE	4	Compounds, Tricarboxylates, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Oxo-Acids, FRAMES	(1E)-4-oxobut-1-ene-1,2,4-tricarboxylate	https://metacyc.org/compound?orgid=META&id=4-OXALOMESACONATE
L-RIBULOSE-5-P	4	All-Carbohydrates, Compounds, Glycans, Compounds-And-Elements, Chemicals, Carbohydrate-Derivatives, PENTOSE-5-PHOSPHATES, SUGAR-5-PHOSPHATES, Carbohydrates, Ribulose-phosphates, FRAMES, Sugar-Phosphate, Pentose-phosphates	L-ribulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-RIBULOSE-5-P
L-RIBULOSE	4	Ketoses, Chemicals, Monosaccharides, Sugar, Compounds-And-Elements, Ketopentoses, FRAMES, Ribulose, All-Carbohydrates, Pentoses, Glycans, Compounds, Carbohydrates, L-Pentoses	L-ribulose	https://metacyc.org/compound?orgid=META&id=L-RIBULOSE
CPD-255	4	LONG-CHAIN-KETONE, ACETOIN, Compounds, Aldehydes-Or-Ketones, Chemicals, Compounds-And-Elements, FRAMES	(S)-acetoin	https://metacyc.org/compound?orgid=META&id=CPD-255
CPD-9016	4	Compounds, Aromatics, Chemicals, Compounds-And-Elements, FRAMES	6,8-dihydroxypurine	https://metacyc.org/compound?orgid=META&id=CPD-9016
2-DEHYDRO-3-DEOXY-D-GALACTONATE	4	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Oxo-Acids, FRAMES, 2-Oxo-carboxylates	2-dehydro-3-deoxy-D-galactonate	https://metacyc.org/compound?orgid=META&id=2-DEHYDRO-3-DEOXY-D-GALACTONATE
CPD-346	4	Diols, Compounds, 2-3-Butanediols, Alcohols, Chemicals, glycols, Compounds-And-Elements, FRAMES	(S,S)-2,3-butanediol	https://metacyc.org/compound?orgid=META&id=CPD-346
CPD-12849	4	All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, FRAMES, Compounds, Tricarboxylates, Acids, Hydroxy-carboxylates	(1E,3E)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate	https://metacyc.org/compound?orgid=META&id=CPD-12849
S-LACTOYL-GLUTATHIONE	4	Compounds, Chemicals, All-Glutathiones, ORGANOSULFUR, S-Substituted-Glutathione, S-ACYLGLUTATHIONE, 2-hydroxyacyl-glutathiones, Compounds-And-Elements, FRAMES	(R)-S-lactoylglutathione	https://metacyc.org/compound?orgid=META&id=S-LACTOYL-GLUTATHIONE
CPD-227	4	D-Aldoses, Lyxose, D-LYXOSE, Chemicals, Monosaccharides, D-Pentoses, Sugar, Aldehydes-Or-Ketones, Compounds-And-Elements, FRAMES, Compounds, Pentoses, Glycans, All-Carbohydrates, D-aldopentose, Carbohydrates, Aldopentoses, D-Lyxopyranose, Aldoses, Aldehydes	&alpha;-D-lyxopyranose	https://metacyc.org/compound?orgid=META&id=CPD-227
METHYL-GLYOXAL	4	Compounds, Chemicals, LONG-CHAIN-KETONE, Ketals, Aldehydes-Or-Ketones, Compounds-And-Elements, FRAMES, Aldehydes	methylglyoxal	https://metacyc.org/compound?orgid=META&id=METHYL-GLYOXAL
D-XYLULOSE	4	Ketoses, Chemicals, Monosaccharides, D-Pentoses, Sugar, D-Ketopentoses, Compounds-And-Elements, Ketopentoses, FRAMES, All-Carbohydrates, Pentoses, Glycans, Compounds, Carbohydrates, Xylulose	D-xylulose	https://metacyc.org/compound?orgid=META&id=D-XYLULOSE
ARABINOSE-5P	4	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, PENTOSE-5-PHOSPHATES, Arabinose-5P, SUGAR-5-PHOSPHATES, Carbohydrates, Compounds-And-Elements, FRAMES, Sugar-Phosphate, Pentose-phosphates	aldehydo-D-arabinose 5-phosphate	https://metacyc.org/compound?orgid=META&id=ARABINOSE-5P
CPD-12610	4	Compounds, FRAMES, Chemicals, Compounds-And-Elements, Inorganic-Compounds, Inorganic-Minerals	MnIVO2	https://metacyc.org/compound?orgid=META&id=CPD-12610
CPD-10353	4	LONG-CHAIN-KETONE, ACETOIN, Compounds, Aldehydes-Or-Ketones, Chemicals, Compounds-And-Elements, FRAMES	(R)-acetoin	https://metacyc.org/compound?orgid=META&id=CPD-10353
BETA-D-FRUCTOSE	4	Ketoses, Chemicals, Monosaccharides, Fructofuranose, Sugar, Ketohexoses, D-Hexoses, Compounds-And-Elements, FRAMES, D-Ketohexoses, All-Carbohydrates, Compounds, Glycans, D-Ketoses, Carbohydrates, Fructose, FRU, Hexoses	&beta;-D-fructofuranose	https://metacyc.org/compound?orgid=META&id=BETA-D-FRUCTOSE
CPD-1117	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	L-arabinonate	https://metacyc.org/compound?orgid=META&id=CPD-1117
CPD-335	5	Fatty-Acids, Compounds, 2-Or-3-Hydroxy-Fatty-Acids, Acids, 3-HYDROXY-BUTYRATE, All-Carboxy-Acids, Hydroxy-carboxylates, Chemicals, Carboxylates, Organic-Acids, Hydroxy-fatty-acids, IN-CHAIN-HYDROXY-FATTY-ACID, Compounds-And-Elements, FRAMES, 3-Hydroxy-Fatty-Acids	(R)-3-hydroxybutanoate	https://metacyc.org/compound?orgid=META&id=CPD-335
CPD-594	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	3-guanidinopropanoate	https://metacyc.org/compound?orgid=META&id=CPD-594
CPD-12709	5	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Organohalogen-Compounds, Compounds-And-Elements, Monocarboxylates, FRAMES, Fluorides	fluoroacetate	https://metacyc.org/compound?orgid=META&id=CPD-12709
4-FUMARYL-ACETOACETATE	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	4-fumaryl-acetoacetate	https://metacyc.org/compound?orgid=META&id=4-FUMARYL-ACETOACETATE
CPD-804	5	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Oxo-Acids, FRAMES, 2-Oxo-carboxylates	(4S)-4-hydroxy-2-oxoheptanedioate	https://metacyc.org/compound?orgid=META&id=CPD-804
L-XYLULOSE-5-P	5	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, PENTOSE-5-PHOSPHATES, SUGAR-5-PHOSPHATES, Carbohydrates, Compounds-And-Elements, FRAMES, Sugar-Phosphate, Pentose-phosphates	L-xylulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-XYLULOSE-5-P
2-HYDROXYGLUTARYL-COA	5	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	(R)-2-hydroxyglutaryl-CoA	https://metacyc.org/compound?orgid=META&id=2-HYDROXYGLUTARYL-COA
CPD0-2298	5	Compounds, Compounds-And-Elements, Chemicals, Ureido-Compounds, FRAMES	(S)-ureidoglycine	https://metacyc.org/compound?orgid=META&id=CPD0-2298
SULFOACETALDEHYDE	5	Compounds, ORGANOSULFUR, SULFONATES, Chemicals, Compounds-And-Elements, FRAMES	sulfoacetaldehyde	https://metacyc.org/compound?orgid=META&id=SULFOACETALDEHYDE
NIACINE	5	Compounds, Chemicals, Compounds-And-Elements, Vitamins, FRAMES, B-vitamins	nicotinate	https://metacyc.org/compound?orgid=META&id=NIACINE
UDP-MANNACA	5	UDP-NAC-MANNOS, Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Modified-Nucleotides, Pyrimidines, All-Carbohydrates, Compounds, Glycans, All-Nucleosides, Nucleotides, Carbohydrate-Derivatives, NDP-sugars, Carbohydrates, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, NUCLEOTIDE-SUGARS, UDP-sugar	UDP-N-acetyl-&alpha;-D-mannosaminuronate	https://metacyc.org/compound?orgid=META&id=UDP-MANNACA
CPD-19757	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(2S)-2-acetamido-4-aminobutanoate	https://metacyc.org/compound?orgid=META&id=CPD-19757
CPD-12738	5	DL-3-HYDROXYASPARTATE, Amino-Acids, CPD0-2079, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, D-Amino-Acids, Compounds-And-Elements, FRAMES, Hydroxy-Amino-Acids, Compounds, Acids, Modified-Amino-Acids, Hydroxy-D-Amino-Acids	(3R)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12738
DEOXYINOSINE	5	Deoxy-Ribonucleosides, Purine-Nucleosides, Nitrogen-Molecular-Entities, Chemicals, Nucleosides, Purine-Deoxyribonucleosides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	2'-deoxyinosine	https://metacyc.org/compound?orgid=META&id=DEOXYINOSINE
CPD-612	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	acetylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-612
DEOXYADENOSINE	5	Deoxy-Ribonucleosides, Purine-Nucleosides, Nitrogen-Molecular-Entities, Chemicals, Nucleosides, Purine-Deoxyribonucleosides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	2'-deoxyadenosine	https://metacyc.org/compound?orgid=META&id=DEOXYADENOSINE
5-OH-2-4-DIOXOPENTANOATE	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5-hydroxy-2,4-dioxopentanoate	https://metacyc.org/compound?orgid=META&id=5-OH-2-4-DIOXOPENTANOATE
CPD-1070	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	3-maleylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-1070
CPD-20826	5	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Monophosphates, Purine-ribonucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, Ribonucleoside-Monophosphates, FRAMES, Compounds-And-Elements, Purine-Nucleotides, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Ribonucleotides, Nucleotides, Purine-ribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	adenine ribotide phosphate	https://metacyc.org/compound?orgid=META&id=CPD-20826
CPD-1772	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	2-aminoacetaldehyde	https://metacyc.org/compound?orgid=META&id=CPD-1772
CPD-1133	5	Compounds, Modified-Inositols, Alcohols, Chemicals, Cyclitols, Inositols, Cyclic-Alcohols, Compounds-And-Elements, FRAMES	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione	https://metacyc.org/compound?orgid=META&id=CPD-1133
CPD-1134	5	Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Carbohydrates, Compounds-And-Elements, Ketoaldonates, FRAMES	2-dehydro-3-deoxy-L-pentonate	https://metacyc.org/compound?orgid=META&id=CPD-1134
CPD-12692	5	Compounds, ORGANOSULFUR, SULFONATES, Chemicals, Compounds-And-Elements, FRAMES, 2-3-dihydroxypropane-1-sulfonate	(2R)-3-sulfopropanediol	https://metacyc.org/compound?orgid=META&id=CPD-12692
CPD-15127	5	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, Monocarboxylates, FRAMES	5-deoxy-D-glucuronate	https://metacyc.org/compound?orgid=META&id=CPD-15127
CPD-824	5	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Oxo-Acids, FRAMES, 2-Oxo-carboxylates	5-guanidino-2-oxopentanoate	https://metacyc.org/compound?orgid=META&id=CPD-824
5-KETO-4-DEOXY-D-GLUCARATE	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5-dehydro-4-deoxy-D-glucarate	https://metacyc.org/compound?orgid=META&id=5-KETO-4-DEOXY-D-GLUCARATE
S-2-INDOL-3-YLACETYL-COA	5	Compounds, All-Coas, Esters, Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, FRAMES	(indol-3 yl)acetyl-CoA	https://metacyc.org/compound?orgid=META&id=S-2-INDOL-3-YLACETYL-COA
ECTOINE	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	ectoine	https://metacyc.org/compound?orgid=META&id=ECTOINE
CHLOROACETIC-ACID	5	Compounds, Chemicals, Chlorides, Organohalogen-Compounds, Compounds-And-Elements, FRAMES, Haloacetates	2-chloroacetate	https://metacyc.org/compound?orgid=META&id=CHLOROACETIC-ACID
CPD-16020	5	Deoxy-Ribonucleosides, Compounds, modified-deoxyribonucleoside, Chemicals, All-Nucleosides, Nucleosides, Compounds-And-Elements, FRAMES	2-oxo-2'-deoxyadenosine	https://metacyc.org/compound?orgid=META&id=CPD-16020
TAURINE	5	Compounds, ORGANOSULFUR, SULFONATES, Chemicals, Compounds-And-Elements, FRAMES	taurine	https://metacyc.org/compound?orgid=META&id=TAURINE
CPD-277	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	3-fumarylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-277
GLUCOSAMINE-1P	5	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, Carbohydrates, Sugar-1-Phosphate, Compounds-And-Elements, FRAMES, Sugar-Phosphate	&alpha;-D-glucosamine 1-phosphate	https://metacyc.org/compound?orgid=META&id=GLUCOSAMINE-1P
CPD-645	5	Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Carbohydrates, Compounds-And-Elements, Ketoaldonates, FRAMES	5-dehydro-2-deoxy-D-gluconate 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-645
CPD0-1643	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	N-acetyl-&alpha;-D-muramate 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPD0-1643
CPD-14205	5	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	3-methylfumaryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14205
CPD-825	5	Compounds-And-Elements, Compounds, FRAMES, Chemicals	4-guanidinobutyraldehyde	https://metacyc.org/compound?orgid=META&id=CPD-825
CPD-827	5	Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Carbohydrates, Compounds-And-Elements, Ketoaldonates, FRAMES	5-dehydro-2-deoxy-D-gluconate	https://metacyc.org/compound?orgid=META&id=CPD-827
CPD-12739	5	DL-3-HYDROXYASPARTATE, Amino-Acids, CPD0-2079, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, D-Amino-Acids, Compounds-And-Elements, FRAMES, Hydroxy-Amino-Acids, Compounds, Acids, Modified-Amino-Acids, Hydroxy-D-Amino-Acids	(3S)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12739
CPD-196	5	Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA, Chemicals, Thioesters, Medium-Chain-Acyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Medium-Chain-234-Saturated-acyl-CoAs, Fatty-Acyl-CoAs	octanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-196
